Unnamed: 0,Area,Item,Year,hg/ha_yield,Avg_rain,pesticides_tonnes,avg_temp,country_no
27071,Turkey,Potatoes,2011,324041,593,39534.43,19.36,94
27072,Turkey,Potatoes,2011,324041,593,39534.43,10.39,94
27073,Turkey,Potatoes,2011,324041,593,39534.43,11.6,94
27074,Turkey,Potatoes,2011,324041,593,39534.43,13.65,94
27075,Turkey,Potatoes,2011,324041,593,39534.43,17.6,94
27076,Turkey,RicePaddy,2011,90559,593,39534.43,19.36,94
27077,Turkey,RicePaddy,2011,90559,593,39534.43,10.39,94
27078,Turkey,RicePaddy,2011,90559,593,39534.43,11.6,94
27079,Turkey,RicePaddy,2011,90559,593,39534.43,13.65,94
27080,Turkey,RicePaddy,2011,90559,593,39534.43,17.6,94
27081,Turkey,Sorghum,2011,69231,593,39534.43,19.36,94
27082,Turkey,Sorghum,2011,69231,593,39534.43,10.39,94
27083,Turkey,Sorghum,2011,69231,593,39534.43,11.6,94
27084,Turkey,Sorghum,2011,69231,593,39534.43,13.65,94
27085,Turkey,Sorghum,2011,69231,593,39534.43,17.6,94
27086,Turkey,Soybeans,2011,38704,593,39534.43,19.36,94
27087,Turkey,Soybeans,2011,38704,593,39534.43,10.39,94
27088,Turkey,Soybeans,2011,38704,593,39534.43,11.6,94
27089,Turkey,Soybeans,2011,38704,593,39534.43,13.65,94
27090,Turkey,Soybeans,2011,38704,593,39534.43,17.6,94
27091,Turkey,Wheat,2011,27038,593,39534.43,19.36,94
27092,Turkey,Wheat,2011,27038,593,39534.43,10.39,94
27093,Turkey,Wheat,2011,27038,593,39534.43,11.6,94
27094,Turkey,Wheat,2011,27038,593,39534.43,13.65,94
27095,Turkey,Wheat,2011,27038,593,39534.43,17.6,94
27096,Turkey,Maize,2012,73884,593,42610.59,19.92,94
27097,Turkey,Maize,2012,73884,593,42610.59,11.45,94
27098,Turkey,Maize,2012,73884,593,42610.59,12.71,94
27099,Turkey,Maize,2012,73884,593,42610.59,14.97,94
27100,Turkey,Maize,2012,73884,593,42610.59,18.54,94
27101,Turkey,Potatoes,2012,280384,593,42610.59,19.92,94
27102,Turkey,Potatoes,2012,280384,593,42610.59,11.45,94
27103,Turkey,Potatoes,2012,280384,593,42610.59,12.71,94
27104,Turkey,Potatoes,2012,280384,593,42610.59,14.97,94
27105,Turkey,Potatoes,2012,280384,593,42610.59,18.54,94
27106,Turkey,RicePaddy,2012,73539,593,42610.59,19.92,94
27107,Turkey,RicePaddy,2012,73539,593,42610.59,11.45,94
27108,Turkey,RicePaddy,2012,73539,593,42610.59,12.71,94
27109,Turkey,RicePaddy,2012,73539,593,42610.59,14.97,94
27110,Turkey,RicePaddy,2012,73539,593,42610.59,18.54,94
27111,Turkey,Sorghum,2012,76000,593,42610.59,19.92,94
27112,Turkey,Sorghum,2012,76000,593,42610.59,11.45,94
27113,Turkey,Sorghum,2012,76000,593,42610.59,12.71,94
27114,Turkey,Sorghum,2012,76000,593,42610.59,14.97,94
27115,Turkey,Sorghum,2012,76000,593,42610.59,18.54,94
27116,Turkey,Soybeans,2012,36394,593,42610.59,19.92,94
27117,Turkey,Soybeans,2012,36394,593,42610.59,11.45,94
27118,Turkey,Soybeans,2012,36394,593,42610.59,12.71,94
27119,Turkey,Soybeans,2012,36394,593,42610.59,14.97,94
27120,Turkey,Soybeans,2012,36394,593,42610.59,18.54,94
27121,Turkey,Wheat,2012,26723,593,42610.59,19.92,94
27122,Turkey,Wheat,2012,26723,593,42610.59,11.45,94
27123,Turkey,Wheat,2012,26723,593,42610.59,12.71,94
27124,Turkey,Wheat,2012,26723,593,42610.59,14.97,94
27125,Turkey,Wheat,2012,26723,593,42610.59,18.54,94
27126,Turkey,Maize,2013,89499,593,39440.0,20.22,94
27127,Turkey,Maize,2013,89499,593,39440.0,13.27,94
27128,Turkey,Maize,2013,89499,593,39440.0,14.07,94
27129,Turkey,Maize,2013,89499,593,39440.0,16.02,94
27130,Turkey,Maize,2013,89499,593,39440.0,19.21,94
27131,Turkey,Potatoes,2013,315329,593,39440.0,20.22,94
27132,Turkey,Potatoes,2013,315329,593,39440.0,13.27,94
27133,Turkey,Potatoes,2013,315329,593,39440.0,14.07,94
27134,Turkey,Potatoes,2013,315329,593,39440.0,16.02,94
27135,Turkey,Potatoes,2013,315329,593,39440.0,19.21,94
27136,Turkey,RicePaddy,2013,81380,593,39440.0,20.22,94
27137,Turkey,RicePaddy,2013,81380,593,39440.0,13.27,94
27138,Turkey,RicePaddy,2013,81380,593,39440.0,14.07,94
27139,Turkey,RicePaddy,2013,81380,593,39440.0,16.02,94
27140,Turkey,RicePaddy,2013,81380,593,39440.0,19.21,94
27141,Turkey,Sorghum,2013,26544,593,39440.0,20.22,94
27142,Turkey,Sorghum,2013,26544,593,39440.0,13.27,94
27143,Turkey,Sorghum,2013,26544,593,39440.0,14.07,94
27144,Turkey,Sorghum,2013,26544,593,39440.0,16.02,94
27145,Turkey,Sorghum,2013,26544,593,39440.0,19.21,94
27146,Turkey,Soybeans,2013,41609,593,39440.0,20.22,94
27147,Turkey,Soybeans,2013,41609,593,39440.0,13.27,94
27148,Turkey,Soybeans,2013,41609,593,39440.0,14.07,94
27149,Turkey,Soybeans,2013,41609,593,39440.0,16.02,94
27150,Turkey,Soybeans,2013,41609,593,39440.0,19.21,94
27151,Turkey,Wheat,2013,28451,593,39440.0,20.22,94
27152,Turkey,Wheat,2013,28451,593,39440.0,13.27,94
27153,Turkey,Wheat,2013,28451,593,39440.0,14.07,94
27154,Turkey,Wheat,2013,28451,593,39440.0,16.02,94
27155,Turkey,Wheat,2013,28451,593,39440.0,19.21,94
27156,Uganda,Cassava,1990,83010,1180,72.0,23.36,95
27157,Uganda,Maize,1990,15012,1180,72.0,23.36,95
27158,Uganda,Plantains and others,1990,56499,1180,72.0,23.36,95
27159,Uganda,Potatoes,1990,70000,1180,72.0,23.36,95
27160,Uganda,RicePaddy,1990,13846,1180,72.0,23.36,95
27161,Uganda,Sorghum,1990,15000,1180,72.0,23.36,95
27162,Uganda,Soybeans,1990,9927,1180,72.0,23.36,95
27163,Uganda,Sweet potatoes,1990,41009,1180,72.0,23.36,95
27164,Uganda,Wheat,1990,20000,1180,72.0,23.36,95
27165,Uganda,Cassava,1991,83008,1180,72.0,23.3,95
27166,Uganda,Maize,1991,13500,1180,72.0,23.3,95
27167,Uganda,Plantains and others,1991,56503,1180,72.0,23.3,95
27168,Uganda,Potatoes,1991,71885,1180,72.0,23.3,95
27169,Uganda,RicePaddy,1991,13556,1180,72.0,23.3,95
27170,Uganda,Sorghum,1991,14819,1180,72.0,23.3,95
27171,Uganda,Soybeans,1991,10926,1180,72.0,23.3,95
27172,Uganda,Sweet potatoes,1991,41978,1180,72.0,23.3,95
27173,Uganda,Wheat,1991,18000,1180,72.0,23.3,95
27174,Uganda,Cassava,1992,80000,1180,72.0,23.46,95
27175,Uganda,Maize,1992,15000,1180,72.0,23.46,95
27176,Uganda,Plantains and others,1992,53502,1180,72.0,23.46,95
27177,Uganda,Potatoes,1992,72432,1180,72.0,23.46,95
27178,Uganda,RicePaddy,1992,13600,1180,72.0,23.46,95
27179,Uganda,Sorghum,1992,15000,1180,72.0,23.46,95
27180,Uganda,Soybeans,1992,10000,1180,72.0,23.46,95
27181,Uganda,Sweet potatoes,1992,43100,1180,72.0,23.46,95
27182,Uganda,Wheat,1992,17600,1180,72.0,23.46,95
27183,Uganda,Cassava,1993,85068,1180,71.0,23.62,95
27184,Uganda,Maize,1993,15984,1180,71.0,23.62,95
27185,Uganda,Plantains and others,1993,55255,1180,71.0,23.62,95
27186,Uganda,Potatoes,1993,80000,1180,71.0,23.62,95
27187,Uganda,RicePaddy,1993,13962,1180,71.0,23.62,95
27188,Uganda,Sorghum,1993,15020,1180,71.0,23.62,95
27189,Uganda,Soybeans,1993,10308,1180,71.0,23.62,95
27190,Uganda,Sweet potatoes,1993,42565,1180,71.0,23.62,95
27191,Uganda,Wheat,1993,18000,1180,71.0,23.62,95
27192,Uganda,Cassava,1994,65000,1180,59.0,23.6,95
27193,Uganda,Maize,1994,15098,1180,59.0,23.6,95
27194,Uganda,Plantains and others,1994,56667,1180,59.0,23.6,95
27195,Uganda,Potatoes,1994,83636,1180,59.0,23.6,95
27196,Uganda,RicePaddy,1994,14000,1180,59.0,23.6,95
27197,Uganda,Sorghum,1994,15000,1180,59.0,23.6,95
27198,Uganda,Soybeans,1994,11029,1180,59.0,23.6,95
27199,Uganda,Sweet potatoes,1994,45011,1180,59.0,23.6,95
27200,Uganda,Wheat,1994,18000,1180,59.0,23.6,95
27201,Uganda,Cassava,1995,66988,1180,88.0,23.72,95
27202,Uganda,Maize,1995,15989,1180,88.0,23.72,95
27203,Uganda,Plantains and others,1995,59603,1180,88.0,23.72,95
27204,Uganda,Potatoes,1995,80400,1180,88.0,23.72,95
27205,Uganda,RicePaddy,1995,14000,1180,88.0,23.72,95
27206,Uganda,Sorghum,1995,15000,1180,88.0,23.72,95
27207,Uganda,Soybeans,1995,10972,1180,88.0,23.72,95
27208,Uganda,Sweet potatoes,1995,45000,1180,88.0,23.72,95
27209,Uganda,Wheat,1995,18000,1180,88.0,23.72,95
27210,Uganda,Cassava,1996,67015,1180,88.0,23.49,95
27211,Uganda,Maize,1996,12997,1180,88.0,23.49,95
27212,Uganda,Plantains and others,1996,60000,1180,88.0,23.49,95
27213,Uganda,Potatoes,1996,60000,1180,88.0,23.49,95
27214,Uganda,RicePaddy,1996,14138,1180,88.0,23.49,95
27215,Uganda,Sorghum,1996,10996,1180,88.0,23.49,95
27216,Uganda,Soybeans,1996,11447,1180,88.0,23.49,95
27217,Uganda,Sweet potatoes,1996,30000,1180,88.0,23.49,95
27218,Uganda,Wheat,1996,18000,1180,88.0,23.49,95
27219,Uganda,Cassava,1997,66988,1180,88.0,24.04,95
27220,Uganda,Maize,1997,12375,1180,88.0,24.04,95
27221,Uganda,Plantains and others,1997,60488,1180,88.0,24.04,95
27222,Uganda,Potatoes,1997,64286,1180,88.0,24.04,95
27223,Uganda,RicePaddy,1997,13333,1180,88.0,24.04,95
27224,Uganda,Sorghum,1997,10652,1180,88.0,24.04,95
27225,Uganda,Soybeans,1997,11053,1180,88.0,24.04,95
27226,Uganda,Sweet potatoes,1997,35803,1180,88.0,24.04,95
27227,Uganda,Wheat,1997,18000,1180,88.0,24.04,95
27228,Uganda,Cassava,1998,90000,1180,88.0,23.97,95
27229,Uganda,Maize,1998,15000,1180,88.0,23.97,95
27230,Uganda,Plantains and others,1998,60000,1180,88.0,23.97,95
27231,Uganda,Potatoes,1998,64000,1180,88.0,23.97,95
27232,Uganda,RicePaddy,1998,14063,1180,88.0,23.97,95
27233,Uganda,Sorghum,1998,15000,1180,88.0,23.97,95
27234,Uganda,Soybeans,1998,11500,1180,88.0,23.97,95
27235,Uganda,Sweet potatoes,1998,40000,1180,88.0,23.97,95
27236,Uganda,Wheat,1998,18000,1180,88.0,23.97,95
27237,Uganda,Cassava,1999,130000,1180,88.0,23.52,95
27238,Uganda,Maize,1999,17319,1180,88.0,23.52,95
27239,Uganda,Plantains and others,1999,57000,1180,88.0,23.52,95
27240,Uganda,Potatoes,1999,70156,1180,88.0,23.52,95
27241,Uganda,RicePaddy,1999,13971,1180,88.0,23.52,95
27242,Uganda,Sorghum,1999,15018,1180,88.0,23.52,95
27243,Uganda,Soybeans,1999,12024,1180,88.0,23.52,95
27244,Uganda,Sweet potatoes,1999,43673,1180,88.0,23.52,95
27245,Uganda,Wheat,1999,18333,1180,88.0,23.52,95
27246,Uganda,Cassava,2000,123840,1180,88.0,23.75,95
27247,Uganda,Maize,2000,17424,1180,88.0,23.75,95
27248,Uganda,Plantains and others,2000,58999,1180,88.0,23.75,95
27249,Uganda,Potatoes,2000,70294,1180,88.0,23.75,95
27250,Uganda,RicePaddy,2000,15139,1180,88.0,23.75,95
27251,Uganda,Sorghum,2000,12893,1180,88.0,23.75,95
27252,Uganda,Soybeans,2000,12075,1180,88.0,23.75,95
27253,Uganda,Sweet potatoes,2000,43207,1180,88.0,23.75,95
27254,Uganda,Wheat,2000,17143,1180,88.0,23.75,95
27255,Uganda,Cassava,2001,135000,1180,88.0,23.47,95
27256,Uganda,Maize,2001,18006,1180,88.0,23.47,95
27257,Uganda,Plantains and others,2001,60000,1180,88.0,23.47,95
27258,Uganda,Potatoes,2001,69589,1180,88.0,23.47,95
27259,Uganda,RicePaddy,2001,15000,1180,88.0,23.47,95
27260,Uganda,Sorghum,2001,15000,1180,88.0,23.47,95
27261,Uganda,Soybeans,2001,11339,1180,88.0,23.47,95
27262,Uganda,Sweet potatoes,2001,43969,1180,88.0,23.47,95
27263,Uganda,Wheat,2001,17500,1180,88.0,23.47,95
27264,Uganda,Cassava,2002,135000,1180,88.0,23.99,95
27265,Uganda,Maize,2002,18003,1180,88.0,23.99,95
27266,Uganda,Plantains and others,2002,60000,1180,88.0,23.99,95
27267,Uganda,Potatoes,2002,70000,1180,88.0,23.99,95
27268,Uganda,RicePaddy,2002,15000,1180,88.0,23.99,95
27269,Uganda,Sorghum,2002,14982,1180,88.0,23.99,95
27270,Uganda,Soybeans,2002,10993,1180,88.0,23.99,95
27271,Uganda,Sweet potatoes,2002,44007,1180,88.0,23.99,95
27272,Uganda,Wheat,2002,17500,1180,88.0,23.99,95
27273,Uganda,Cassava,2004,135135,1180,88.0,24.02,95
27274,Uganda,Maize,2004,14400,1180,88.0,24.02,95
27275,Uganda,Plantains and others,2004,58000,1180,88.0,24.02,95
27276,Uganda,Potatoes,2004,69036,1180,88.0,24.02,95
27277,Uganda,RicePaddy,2004,13011,1180,88.0,24.02,95
27278,Uganda,Sorghum,2004,14000,1180,88.0,24.02,95
27279,Uganda,Soybeans,2004,10972,1180,88.0,24.02,95
27280,Uganda,Sweet potatoes,2004,44020,1180,88.0,24.02,95
27281,Uganda,Wheat,2004,16667,1180,88.0,24.02,95
27282,Uganda,Cassava,2005,144083,1180,88.0,24.29,95
27283,Uganda,Maize,2005,15859,1180,88.0,24.29,95
27284,Uganda,Plantains and others,2005,54000,1180,88.0,24.29,95
27285,Uganda,Potatoes,2005,68023,1180,88.0,24.29,95
27286,Uganda,RicePaddy,2005,15000,1180,88.0,24.29,95
27287,Uganda,Sorghum,2005,15272,1180,88.0,24.29,95
27288,Uganda,Soybeans,2005,10972,1180,88.0,24.29,95
27289,Uganda,Sweet potatoes,2005,44136,1180,88.0,24.29,95
27290,Uganda,Wheat,2005,16667,1180,88.0,24.29,95
27291,Uganda,Cassava,2006,129974,1180,88.0,23.95,95
27292,Uganda,Maize,2006,15361,1180,88.0,23.95,95
27293,Uganda,Plantains and others,2006,53989,1180,88.0,23.95,95
27294,Uganda,Potatoes,2006,69778,1180,88.0,23.95,95
27295,Uganda,RicePaddy,2006,13628,1180,88.0,23.95,95
27296,Uganda,Sorghum,2006,14286,1180,88.0,23.95,95
27297,Uganda,Soybeans,2006,12069,1180,88.0,23.95,95
27298,Uganda,Sweet potatoes,2006,45000,1180,88.0,23.95,95
27299,Uganda,Wheat,2006,18000,1180,88.0,23.95,95
27300,Uganda,Cassava,2007,128834,1180,88.0,23.68,95
27301,Uganda,Maize,2007,14950,1180,88.0,23.68,95
27302,Uganda,Plantains and others,2007,55012,1180,88.0,23.68,95
27303,Uganda,Potatoes,2007,69892,1180,88.0,23.68,95
27304,Uganda,RicePaddy,2007,13613,1180,88.0,23.68,95
27305,Uganda,Sorghum,2007,14573,1180,88.0,23.68,95
27306,Uganda,Soybeans,2007,11973,1180,88.0,23.68,95
27307,Uganda,Sweet potatoes,2007,45912,1180,88.0,23.68,95
27308,Uganda,Wheat,2007,17273,1180,88.0,23.68,95
27309,Uganda,Cassava,2008,72252,1180,88.0,23.68,95
27310,Uganda,Maize,2008,22005,1180,88.0,23.68,95
27311,Uganda,Plantains and others,2008,46017,1180,88.0,23.68,95
27312,Uganda,Potatoes,2008,47419,1180,88.0,23.68,95
27313,Uganda,RicePaddy,2008,13895,1180,88.0,23.68,95
27314,Uganda,Sorghum,2008,10663,1180,88.0,23.68,95
27315,Uganda,Soybeans,2008,7097,1180,88.0,23.68,95
27316,Uganda,Sweet potatoes,2008,42014,1180,88.0,23.68,95
27317,Uganda,Wheat,2008,17273,1180,88.0,23.68,95
27318,Uganda,Cassava,2009,71829,1180,88.0,24.18,95
27319,Uganda,Maize,2009,24996,1180,88.0,24.18,95
27320,Uganda,Plantains and others,2009,48004,1180,88.0,24.18,95
27321,Uganda,Potatoes,2009,46286,1180,88.0,24.18,95
27322,Uganda,RicePaddy,2009,23926,1180,88.0,24.18,95
27323,Uganda,Sorghum,2009,11009,1180,88.0,24.18,95
27324,Uganda,Soybeans,2009,6000,1180,88.0,24.18,95
27325,Uganda,Sweet potatoes,2009,41965,1180,88.0,24.18,95
27326,Uganda,Wheat,2009,16667,1180,88.0,24.18,95
27327,Uganda,Cassava,2010,61120,1180,88.0,24.14,95
27328,Uganda,Maize,2010,22999,1180,88.0,24.14,95
27329,Uganda,Plantains and others,2010,48000,1180,88.0,24.14,95
27330,Uganda,Potatoes,2010,47714,1180,88.0,24.14,95
27331,Uganda,RicePaddy,2010,25070,1180,88.0,24.14,95
27332,Uganda,Sorghum,2010,11008,1180,88.0,24.14,95
27333,Uganda,Soybeans,2010,6000,1180,88.0,24.14,95
27334,Uganda,Sweet potatoes,2010,44955,1180,88.0,24.14,95
27335,Uganda,Wheat,2010,16667,1180,88.0,24.14,95
27336,Uganda,Cassava,2011,48728,1180,88.0,23.89,95
27337,Uganda,Maize,2011,23999,1180,88.0,23.89,95
27338,Uganda,Plantains and others,2011,48000,1180,88.0,23.89,95
27339,Uganda,Potatoes,2011,49920,1180,88.0,23.89,95
27340,Uganda,RicePaddy,2011,25889,1180,88.0,23.89,95
27341,Uganda,Sorghum,2011,12005,1180,88.0,23.89,95
27342,Uganda,Soybeans,2011,7000,1180,88.0,23.89,95
27343,Uganda,Sweet potatoes,2011,40000,1180,88.0,23.89,95
27344,Uganda,Wheat,2011,17692,1180,88.0,23.89,95
27345,Uganda,Cassava,2012,32973,1180,88.0,24.03,95
27346,Uganda,Maize,2012,24996,1180,88.0,24.03,95
27347,Uganda,Plantains and others,2012,45999,1180,88.0,24.03,95
27348,Uganda,Potatoes,2012,49440,1180,88.0,24.03,95
27349,Uganda,RicePaddy,2012,23043,1180,88.0,24.03,95
27350,Uganda,Sorghum,2012,9008,1180,88.0,24.03,95
27351,Uganda,Soybeans,2012,5001,1180,88.0,24.03,95
27352,Uganda,Sweet potatoes,2012,40978,1180,88.0,24.03,95
27353,Uganda,Wheat,2012,14286,1180,88.0,24.03,95
27354,Uganda,Cassava,2013,35006,1180,88.0,24.13,95
27355,Uganda,Maize,2013,24949,1180,88.0,24.13,95
27356,Uganda,Plantains and others,2013,45000,1180,88.0,24.13,95
27357,Uganda,Potatoes,2013,45013,1180,88.0,24.13,95
27358,Uganda,RicePaddy,2013,23011,1180,88.0,24.13,95
27359,Uganda,Sorghum,2013,8016,1180,88.0,24.13,95
27360,Uganda,Soybeans,2013,5000,1180,88.0,24.13,95
27361,Uganda,Sweet potatoes,2013,40059,1180,88.0,24.13,95
27362,Uganda,Wheat,2013,14286,1180,88.0,24.13,95
27363,Ukraine,Maize,1992,25072,565,66772.0,8.07,96
27364,Ukraine,Potatoes,1992,118906,565,66772.0,8.07,96
27365,Ukraine,RicePaddy,1992,37722,565,66772.0,8.07,96
27366,Ukraine,Sorghum,1992,8571,565,66772.0,8.07,96
27367,Ukraine,Soybeans,1992,7836,565,66772.0,8.07,96
27368,Ukraine,Wheat,1992,30926,565,66772.0,8.07,96
27369,Ukraine,Maize,1993,28445,565,61843.46,6.89,96
27370,Ukraine,Potatoes,1993,136956,565,61843.46,6.89,96
27371,Ukraine,RicePaddy,1993,29565,565,61843.46,6.89,96
27372,Ukraine,Sorghum,1993,7143,565,61843.46,6.89,96
27373,Ukraine,Soybeans,1993,8714,565,61843.46,6.89,96
27374,Ukraine,Wheat,1993,37980,565,61843.46,6.89,96
27375,Ukraine,Maize,1994,23614,565,56914.93,7.98,96
27376,Ukraine,Potatoes,1994,105449,565,56914.93,7.98,96
27377,Ukraine,RicePaddy,1994,35909,565,56914.93,7.98,96
27378,Ukraine,Sorghum,1994,6000,565,56914.93,7.98,96
27379,Ukraine,Soybeans,1994,7203,565,56914.93,7.98,96
27380,Ukraine,Wheat,1994,30745,565,56914.93,7.98,96
27381,Ukraine,Maize,1995,29207,565,51986.39,8.26,96
27382,Ukraine,Potatoes,1995,96233,565,51986.39,8.26,96
27383,Ukraine,RicePaddy,1995,36409,565,51986.39,8.26,96
27384,Ukraine,Sorghum,1995,8942,565,51986.39,8.26,96
27385,Ukraine,Soybeans,1995,9679,565,51986.39,8.26,96
27386,Ukraine,Wheat,1995,29699,565,51986.39,8.26,96
27387,Ukraine,Maize,1996,27365,565,47057.85,7.0,96
27388,Ukraine,Potatoes,1996,118859,565,47057.85,7.0,96
27389,Ukraine,RicePaddy,1996,35518,565,47057.85,7.0,96
27390,Ukraine,Sorghum,1996,7143,565,47057.85,7.0,96
27391,Ukraine,Soybeans,1996,9375,565,47057.85,7.0,96
27392,Ukraine,Wheat,1996,22993,565,47057.85,7.0,96
27393,Ukraine,Maize,1997,32628,565,42129.32,7.21,96
27394,Ukraine,Potatoes,1997,105875,565,42129.32,7.21,96
27395,Ukraine,RicePaddy,1997,28889,565,42129.32,7.21,96
27396,Ukraine,Sorghum,1997,8675,565,42129.32,7.21,96
27397,Ukraine,Soybeans,1997,13565,565,42129.32,7.21,96
27398,Ukraine,Wheat,1997,28277,565,42129.32,7.21,96
27399,Ukraine,Maize,1998,25342,565,37200.78,7.74,96
27400,Ukraine,Potatoes,1998,101804,565,37200.78,7.74,96
27401,Ukraine,RicePaddy,1998,30286,565,37200.78,7.74,96
27402,Ukraine,Sorghum,1998,6087,565,37200.78,7.74,96
27403,Ukraine,Soybeans,1998,11412,565,37200.78,7.74,96
27404,Ukraine,Wheat,1998,26479,565,37200.78,7.74,96
27405,Ukraine,Maize,1999,25220,565,32272.25,8.97,96
27406,Ukraine,Potatoes,1999,82026,565,32272.25,8.97,96
27407,Ukraine,RicePaddy,1999,29041,565,32272.25,8.97,96
27408,Ukraine,Sorghum,1999,6964,565,32272.25,8.97,96
27409,Ukraine,Soybeans,1999,10733,565,32272.25,8.97,96
27410,Ukraine,Wheat,1999,22903,565,32272.25,8.97,96
27411,Ukraine,Maize,2000,30091,565,27343.71,8.82,96
27412,Ukraine,Potatoes,2000,121632,565,27343.71,8.82,96
27413,Ukraine,RicePaddy,2000,35595,565,27343.71,8.82,96
27414,Ukraine,Sorghum,2000,11458,565,27343.71,8.82,96
27415,Ukraine,Soybeans,2000,10627,565,27343.71,8.82,96
27416,Ukraine,Wheat,2000,19756,565,27343.71,8.82,96
27417,Ukraine,Maize,2001,32425,565,22415.17,8.42,96
27418,Ukraine,Potatoes,2001,108079,565,22415.17,8.42,96
27419,Ukraine,RicePaddy,2001,36548,565,22415.17,8.42,96
27420,Ukraine,Sorghum,2001,9952,565,22415.17,8.42,96
27421,Ukraine,Soybeans,2001,10123,565,22415.17,8.42,96
27422,Ukraine,Wheat,2001,31020,565,22415.17,8.42,96
27423,Ukraine,Maize,2002,35167,565,17486.64,8.87,96
27424,Ukraine,Potatoes,2002,104374,565,17486.64,8.87,96
27425,Ukraine,RicePaddy,2002,39894,565,17486.64,8.87,96
27426,Ukraine,Sorghum,2002,13276,565,17486.64,8.87,96
27427,Ukraine,Soybeans,2002,12699,565,17486.64,8.87,96
27428,Ukraine,Wheat,2002,30455,565,17486.64,8.87,96
27429,Ukraine,Maize,2004,38558,565,15344.4,8.32,96
27430,Ukraine,Potatoes,2004,133386,565,15344.4,8.32,96
27431,Ukraine,RicePaddy,2004,37746,565,15344.4,8.32,96
27432,Ukraine,Sorghum,2004,18258,565,15344.4,8.32,96
27433,Ukraine,Soybeans,2004,14175,565,15344.4,8.32,96
27434,Ukraine,Wheat,2004,31661,565,15344.4,8.32,96
27435,Ukraine,Maize,2005,43185,565,23021.7,8.39,96
27436,Ukraine,Potatoes,2005,128388,565,23021.7,8.39,96
27437,Ukraine,RicePaddy,2005,43458,565,23021.7,8.39,96
27438,Ukraine,Sorghum,2005,26816,565,23021.7,8.39,96
27439,Ukraine,Soybeans,2005,14527,565,23021.7,8.39,96
27440,Ukraine,Wheat,2005,28457,565,23021.7,8.39,96
27441,Ukraine,Maize,2006,37352,565,28832.6,7.88,96
27442,Ukraine,Potatoes,2006,133199,565,28832.6,7.88,96
27443,Ukraine,RicePaddy,2006,46065,565,28832.6,7.88,96
27444,Ukraine,Sorghum,2006,18587,565,28832.6,7.88,96
27445,Ukraine,Soybeans,2006,12445,565,28832.6,7.88,96
27446,Ukraine,Wheat,2006,25308,565,28832.6,7.88,96
27447,Ukraine,Maize,2007,39001,565,36476.0,9.46,96
27448,Ukraine,Potatoes,2007,131439,565,36476.0,9.46,96
27449,Ukraine,RicePaddy,2007,51185,565,36476.0,9.46,96
27450,Ukraine,Sorghum,2007,15067,565,36476.0,9.46,96
27451,Ukraine,Soybeans,2007,12392,565,36476.0,9.46,96
27452,Ukraine,Wheat,2007,23420,565,36476.0,9.46,96
27453,Ukraine,Maize,2008,46911,565,54080.5,9.24,96
27454,Ukraine,Potatoes,2008,138728,565,54080.5,9.24,96
27455,Ukraine,RicePaddy,2008,50859,565,54080.5,9.24,96
27456,Ukraine,Sorghum,2008,20660,565,54080.5,9.24,96
27457,Ukraine,Soybeans,2008,15111,565,54080.5,9.24,96
27458,Ukraine,Wheat,2008,36698,565,54080.5,9.24,96
27459,Ukraine,Maize,2009,50195,565,36444.7,8.82,96
27460,Ukraine,Potatoes,2009,139298,565,36444.7,8.82,96
27461,Ukraine,RicePaddy,2009,58327,565,36444.7,8.82,96
27462,Ukraine,Sorghum,2009,21276,565,36444.7,8.82,96
27463,Ukraine,Soybeans,2009,16763,565,36444.7,8.82,96
27464,Ukraine,Wheat,2009,30930,565,36444.7,8.82,96
27465,Ukraine,Maize,2010,45147,565,62534.6,8.97,96
27466,Ukraine,Potatoes,2010,132481,565,62534.6,8.97,96
27467,Ukraine,RicePaddy,2010,50512,565,62534.6,8.97,96
27468,Ukraine,Sorghum,2010,21394,565,62534.6,8.97,96
27469,Ukraine,Soybeans,2010,16207,565,62534.6,8.97,96
27470,Ukraine,Wheat,2010,26816,565,62534.6,8.97,96
27471,Ukraine,Maize,2011,64446,565,79491.7,8.48,96
27472,Ukraine,Potatoes,2011,168039,565,79491.7,8.48,96
